QSPRID,Activity_ID,Quality,source,CID,SMILES,connectivity,InChIKey,InChI,InChI_AuxInfo,target_id,TID,accession,Protein_Type,AID,doc_id,Year,all_doc_ids,all_years,type_IC50,type_EC50,type_KD,type_Ki,type_other,Activity_class,relation,pchembl_value,pchembl_value_Mean,pchembl_value_StdDev,pchembl_value_SEM,pchembl_value_N,pchembl_value_Median,pchembl_value_MAD,QSPRID,BindingType,pchembl_value_Mean_original,Split_IsTrain
TRalpha_110,JOXRETWDGCJHLX_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL2035876,CC(C)c1cc(Oc2c(Cl)cc(NC(=O)CC(=O)O)c(Cl)c2Cl)ccc1O,JOXRETWDGCJHLX,JOXRETWDGCJHLX-UHFFFAOYSA-N,"InChI=1S/C18H16Cl3NO5/c1-8(2)10-5-9(3-4-13(10)23)27-18-11(19)6-12(16(20)17(18)21)22-14(24)7-15(25)26/h3-6,8,23H,7H2,1-2H3,(H,22,24)(H,25,26)","AuxInfo=1/1/N:1,3,24,25,5,11,16,2,6,4,9,12,26,14,17,20,22,8,10,21,23,13,27,15,18,19,7/E:(1,2)(25,26)/rA:27CCCCCCOCCClCCNCOCCOOCClCClCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s16;d17;s17;s12;s20;s8d20;s22;d6;s24;s4d25;s26;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,EntrezID:7067;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL2038198,PMID:22542282,2012.0,PubChemAID:664441;PMID:22542282,2013;2012,0,0,0,1,0,,=,7.61,7.61,0.0,0.0,1.0,7.61,0.0,TRalpha_110,,7.61,True
TRalpha_111,JPWASSPFVOQUGD_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL3397343,Cc1cn(Cc2ccc(O)c(Cc3ccccc3)c2)c2ccc(OCC(=O)O)cc12,JPWASSPFVOQUGD,JPWASSPFVOQUGD-UHFFFAOYSA-N,"InChI=1S/C25H23NO4/c1-17-14-26(23-9-8-21(13-22(17)23)30-16-25(28)29)15-19-7-10-24(27)20(12-19)11-18-5-3-2-4-6-18/h2-10,12-14,27H,11,15-16H2,1H3,(H,28,29)","AuxInfo=1/1/N:1,16,15,17,14,18,7,22,21,8,12,19,29,3,5,25,2,13,6,11,23,30,20,9,26,4,10,27,28,24/E:(3,4)(5,6)(28,29)/rA:30CCCNCCCCCOCCCCCCCCCCCCCOCCOOCC/rB:s1;d2;s3;s4;s5;d6;s7;d8;s9;s9;s11;s12;d13;s14;d15;s16;s13d17;s6d11;s4;d20;s21;d22;s23;s24;s25;d26;s26;s23;s2s20d29;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL3399155;CHEMBL3399152,PMID:25752984,2015.0,PMID:25752984,2015,0,1;0,0,0;1,0,,=,5.61;7.44,6.525,1.294005409571382,0.915,2.0,6.525,0.915,TRalpha_111,,6.525,False
TRalpha_113,KMJARBDPKVNCTM_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL5186156,CCOc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccc(-c4ccccc4)cc3)cc12,KMJARBDPKVNCTM,KMJARBDPKVNCTM-UHFFFAOYSA-N,"InChI=1S/C26H22N2O6/c1-2-33-26-21-14-19(34-18-10-8-17(9-11-18)16-6-4-3-5-7-16)12-13-20(21)24(31)23(28-26)25(32)27-15-22(29)30/h3-14,31H,2,15H2,1H3,(H,27,32)(H,29,30)","AuxInfo=1/1/N:1,2,28,27,29,26,30,23,31,22,32,18,17,33,10,25,24,21,19,16,34,11,6,14,7,4,9,5,12,13,15,8,3,20/E:(4,5)(6,7)(8,9)(10,11)(29,30)/rA:34CCOCNCCONCCOOCOCCCCOCCCCCCCCCCCCCC/rB:s1;s2;s3;d4;s5;s6;d7;s7;s9;s10;d11;s11;d6;s14;s14;d16;s17;d18;s19;s20;d21;s22;d23;s24;d25;s26;d27;s28;s25d29;s24;s21d31;s19;s4s16d33;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL5166787,PMID:35507418,2022.0,PMID:35507418,2022,0,1,0,0,0,,=,7.580,7.58,0.0,0.0,1.0,7.58,0.0,TRalpha_113,,7.58,True
TRalpha_114,KNUFSZUGHNUFJW_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL480313,CC(C)(C)c1cc(Oc2c(Cl)cc(Nc3c(O)c(=O)c3=O)cc2Cl)ccc1O,KNUFSZUGHNUFJW,KNUFSZUGHNUFJW-UHFFFAOYSA-N,"InChI=1S/C20H17Cl2NO5/c1-20(2,3)11-8-10(4-5-14(11)24)28-19-12(21)6-9(7-13(19)22)23-15-16(25)18(27)17(15)26/h4-8,23-25H,1-3H3","AuxInfo=1/0/N:1,3,4,25,26,12,22,6,13,7,5,10,23,27,15,16,20,18,9,2,11,24,14,28,17,21,19,8/E:(1,2,3)(6,7)(12,13)(21,22)/rA:28CCCCCCCOCCClCCNCCOCOCOCCClCCCO/rB:s1;s2;s2;s2;d5;s6;s7;s8;d9;s10;s10;d12;s13;s14;d15;s16;s16;d18;s15s18;d20;s13;s9d22;s23;d7;s25;s5d26;s27;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL986573,PMID:18585912,2008.0,PMID:18585912,2008,0,1,0,0,0,,=,5.980,5.98,0.0,0.0,1.0,5.98,0.0,TRalpha_114,,5.98,True
TRalpha_115,KSFDKGYUJXZKTH_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL3126373,Cc1c(CC(=O)O)c2ccccc2n1Cc1ccc(O)c(C(C)C)c1,KSFDKGYUJXZKTH,KSFDKGYUJXZKTH-UHFFFAOYSA-N,"InChI=1S/C21H23NO3/c1-13(2)17-10-15(8-9-20(17)23)12-22-14(3)18(11-21(24)25)16-6-4-5-7-19(16)22/h4-10,13,23H,11-12H2,1-3H3,(H,24,25)","AuxInfo=1/1/N:23,24,1,10,11,9,12,17,18,25,4,15,22,2,16,8,21,3,13,19,5,14,20,6,7/E:(1,2)(24,25)/rA:25CCCCCOOCCCCCCNCCCCCOCCCCC/rB:s1;d2;s3;s4;d5;s5;s3;d8;s9;d10;s11;s8d12;s2s13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s22;s16d21;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL3131649,PMID:24290064,2014.0,PMID:24290064,2014,0,1,0,0,0,,=,6.350,6.35,0.0,0.0,1.0,6.35,0.0,TRalpha_115,,6.35,True
TRalpha_118,KVHGFYBGJGPWIL_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL250513,CCN(CC)c1cccc(COc2c(Br)cc(CCC(=O)O)cc2Br)c1,KVHGFYBGJGPWIL,KVHGFYBGJGPWIL-UHFFFAOYSA-N,"InChI=1S/C20H23Br2NO3/c1-3-23(4-2)16-7-5-6-15(10-16)13-26-20-17(21)11-14(12-18(20)22)8-9-19(24)25/h5-7,10-12H,3-4,8-9,13H2,1-2H3,(H,24,25)","AuxInfo=1/1/N:1,5,2,4,8,9,7,18,19,26,16,23,11,17,10,6,14,24,20,13,15,25,3,21,22,12/E:(1,2)(3,4)(11,12)(17,18)(21,22)(24,25)/rA:26CCNCCCCCCCCOCCBrCCCCCOOCCBrC/rB:s1;s2;s3;s4;s3;d6;s7;d8;s9;s10;s11;s12;d13;s14;s14;d16;s17;s18;s19;d20;s20;s17;s13d23;s24;s6d10;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL903380,PMID:17254783,2007.0,PMID:17254783,2007,1,0,0,0,0,,=,6.320,6.32,0.0,0.0,1.0,6.32,0.0,TRalpha_118,,6.32,False
TRalpha_119,KYJZLGNELFFVLY_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL5207186,CCOc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccc(C(=O)c4ccccc4)cc3)cc12,KYJZLGNELFFVLY,KYJZLGNELFFVLY-UHFFFAOYSA-N,"InChI=1S/C27H22N2O7/c1-2-35-27-21-14-19(12-13-20(21)25(33)23(29-27)26(34)28-15-22(30)31)36-18-10-8-17(9-11-18)24(32)16-6-4-3-5-7-16/h3-14,33H,2,15H2,1H3,(H,28,34)(H,30,31)","AuxInfo=1/1/N:1,2,30,29,31,28,32,23,33,22,34,18,17,35,10,27,24,21,19,16,36,11,6,25,14,7,4,9,5,12,13,26,15,8,3,20/E:(4,5)(6,7)(8,9)(10,11)(30,31)/rA:36CCOCNCCONCCOOCOCCCCOCCCCCOCCCCCCCCCC/rB:s1;s2;s3;d4;s5;s6;d7;s7;s9;s10;d11;s11;d6;s14;s14;d16;s17;d18;s19;s20;d21;s22;d23;s24;d25;s25;d27;s28;d29;s30;s27d31;s24;s21d33;s19;s4s16d35;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL5166787,PMID:35507418,2022.0,PMID:35507418,2022,0,1,0,0,0,,=,7.620,7.62,0.0,0.0,1.0,7.62,0.0,TRalpha_119,,7.62,True
TRalpha_120,KYMRCMVDQPTGCO_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL3126376,Cc1c(CCCCC(=O)O)c2ccccc2n1Cc1ccc(O)c(C(C)C)c1,KYMRCMVDQPTGCO,KYMRCMVDQPTGCO-UHFFFAOYSA-N,"InChI=1S/C24H29NO3/c1-16(2)21-14-18(12-13-23(21)26)15-25-17(3)19(8-5-7-11-24(27)28)20-9-4-6-10-22(20)25/h4,6,9-10,12-14,16,26H,5,7-8,11,15H2,1-3H3,(H,27,28)","AuxInfo=1/1/N:26,27,1,13,5,14,6,4,12,15,7,20,21,28,18,25,2,19,3,11,24,16,22,8,17,23,9,10/E:(1,2)(27,28)/rA:28CCCCCCCCOOCCCCCCNCCCCCOCCCCC/rB:s1;d2;s3;s4;s5;s6;s7;d8;s8;s3;d11;s12;d13;s14;s11d15;s2s16;s17;s18;d19;s20;d21;s22;s22;s24;s25;s25;s19d24;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL3131649,PMID:24290064,2014.0,PMID:24290064,2014,0,1,0,0,0,,=,7.000,7.0,0.0,0.0,1.0,7.0,0.0,TRalpha_120,,7.0,True
TRalpha_121,KHQSAJNTRGEQEQ_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL457527,CC(C)c1cc(Oc2c(Br)cc(OCP(=O)(O)O)cc2Br)ccc1O,KHQSAJNTRGEQEQ,KHQSAJNTRGEQEQ-UHFFFAOYSA-N,"InChI=1S/C16H17Br2O6P/c1-9(2)12-5-10(3-4-15(12)19)24-16-13(17)6-11(7-14(16)18)23-8-25(20,21)22/h3-7,9,19H,8H2,1-2H3,(H2,20,21,22)","AuxInfo=1/1/N:1,3,22,23,5,11,19,14,2,6,12,4,9,20,24,8,10,21,25,16,17,18,13,7,15/E:(1,2)(6,7)(13,14)(17,18)(20,21,22)/rA:25CCCCCCOCCBrCCOCPOOOCCBrCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;s14;d15;s15;s15;s12;s8d19;s20;d6;s22;s4d23;s24;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,EntrezID:7067;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL949479,PMID:18975928,2008.0,PubChemAID:345695;PMID:18975928,2010;2008,0,0,0,1,0,,=,7.73,7.73,0.0,0.0,1.0,7.73,0.0,TRalpha_121,,7.73,True
TRalpha_123,LDLCVNDDYJKRGP_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL3397347,Cc1cn(Cc2ccc(O)c(C3CCCCC3)c2)c2ccc(OCC(=O)O)cc12,LDLCVNDDYJKRGP,LDLCVNDDYJKRGP-UHFFFAOYSA-N,"InChI=1S/C24H27NO4/c1-16-13-25(22-9-8-19(12-20(16)22)29-15-24(27)28)14-17-7-10-23(26)21(11-17)18-5-3-2-4-6-18/h7-13,18,26H,2-6,14-15H2,1H3,(H,27,28)","AuxInfo=1/1/N:1,15,14,16,13,17,7,21,20,8,18,28,3,5,24,2,6,12,22,29,11,19,9,25,4,10,26,27,23/E:(3,4)(5,6)(27,28)/rA:29CCCNCCCCCOCCCCCCCCCCCCOCCOOCC/rB:s1;d2;s3;s4;s5;d6;s7;d8;s9;s9;s11;s12;s13;s14;s15;s12s16;s6d11;s4;d19;s20;d21;s22;s23;s24;d25;s25;s22;s2s19d28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL3399152,PMID:25752984,2015.0,PMID:25752984,2015,0,0,0,1,0,,=,6.700,6.7,0.0,0.0,1.0,6.7,0.0,TRalpha_123,,6.7,True
TRalpha_125,LKIKBJBECFALSP_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL250104,O=C(O)CCc1cc(Br)c(OCc2cccc(Br)c2)c(Br)c1,LKIKBJBECFALSP,LKIKBJBECFALSP-UHFFFAOYSA-N,"InChI=1S/C16H13Br3O3/c17-12-3-1-2-11(6-12)9-22-16-13(18)7-10(8-14(16)19)4-5-15(20)21/h1-3,6-8H,4-5,9H2,(H,20,21)","AuxInfo=1/1/N:15,14,16,5,4,19,7,22,12,6,13,17,8,20,2,10,18,9,21,1,3,11/E:(7,8)(13,14)(18,19)(20,21)/rA:22OCOCCCCCBrCOCCCCCCBrCCBrC/rB:d1;s2;s2;s4;s5;d6;s7;s8;d8;s10;s11;s12;d13;s14;d15;s16;s17;s13d17;s10;s20;s6d20;/rC:;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL903383;CHEMBL902349;CHEMBL903380,PMID:17254783,2007.0,PMID:17254783,2007,1,0,0,0,0,,=,6.420;7.050;7.000,6.823,0.286,0.2019999999999999,3.0,7.0,0.05,TRalpha_125,,6.823,True
TRalpha_126,LLKFZTQLLGDDDS_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL5207967,O=C(O)CNC(=O)c1nc(OC2CCC2)c2cc(Oc3ccccc3)ccc2c1O,LLKFZTQLLGDDDS,LLKFZTQLLGDDDS-UHFFFAOYSA-N,"InChI=1S/C22H20N2O6/c25-18(26)12-23-21(28)19-20(27)16-10-9-15(29-13-5-2-1-3-6-13)11-17(16)22(24-19)30-14-7-4-8-14/h1-3,5-6,9-11,14,27H,4,7-8,12H2,(H,23,28)(H,25,26)","AuxInfo=1/1/N:23,22,24,14,21,25,13,15,26,27,17,4,20,12,18,28,16,2,8,29,6,10,5,9,1,3,30,7,19,11/E:(2,3)(5,6)(7,8)(25,26)/rA:30OCOCNCOCNCOCCCCCCCOCCCCCCCCCCO/rB:d1;s2;s2;s4;s5;d6;s6;d8;s9;s10;s11;s12;s13;s12s14;d10;s16;d17;s18;s19;d20;s21;d22;s23;s20d24;s18;d26;s16s27;s8d28;s29;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL5166787,PMID:35507418,2022.0,PMID:35507418,2022,0,1,0,0,0,,=,7.160,7.16,0.0,0.0,1.0,7.16,0.0,TRalpha_126,,7.16,True
TRalpha_127,LLSSPNCWDDLGHB_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL3261330,CC(C)c1cc(S(=O)(=O)c2c(Cl)cc(CC(=O)O)cc2Cl)n[nH]c1=O,LLSSPNCWDDLGHB,LLSSPNCWDDLGHB-UHFFFAOYSA-N,"InChI=1S/C15H14Cl2N2O5S/c1-7(2)9-6-12(18-19-15(9)22)25(23,24)14-10(16)3-8(4-11(14)17)5-13(20)21/h3-4,6-7H,5H2,1-2H3,(H,19,22)(H,20,21)","AuxInfo=1/1/N:1,3,13,19,15,5,2,14,4,11,20,6,16,10,24,12,21,22,23,17,18,25,8,9,7/E:(1,2)(3,4)(10,11)(16,17)(20,21)(23,24)/CRV:25.6/rA:25CCCCCCSOOCCClCCCCOOCCClNNCO/rB:s1;s2;s2;d4;s5;s6;d7;d7;s7;d10;s11;s11;d13;s14;s15;d16;s16;s14;s10d19;s20;d6;s22;s4s23;d24;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL3266219,PMID:24712661,2014.0,PMID:24712661,2014,0,1,0,0,0,,=,4.840,4.84,0.0,0.0,1.0,4.84,0.0,TRalpha_127,,4.84,False
TRalpha_128,LMEVODFUJDFMGQ_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL2035879,CC(C)c1cc(Oc2c(Br)cc(NC(=O)CC(=O)O)c3c2CCC3)ccc1O,LMEVODFUJDFMGQ,LMEVODFUJDFMGQ-UHFFFAOYSA-N,"InChI=1S/C21H22BrNO5/c1-11(2)15-8-12(6-7-18(15)24)28-21-14-5-3-4-13(14)17(9-16(21)22)23-19(25)10-20(26)27/h6-9,11,24H,3-5,10H2,1-2H3,(H,23,25)(H,26,27)","AuxInfo=1/1/N:1,3,23,24,22,25,26,5,11,16,2,6,20,21,4,9,12,27,14,17,8,10,13,28,15,18,19,7/E:(1,2)(26,27)/rA:28CCCCCCOCCBrCCNCOCCOOCCCCCCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s16;d17;s17;s12;s8d20;s21;s22;s20s23;d6;s25;s4d26;s27;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL2038198,PMID:22542282,2012.0,PMID:22542282,2012,0,0,0,1,0,,=,7.160,7.16,0.0,0.0,1.0,7.16,0.0,TRalpha_128,,7.16,True
TRalpha_129,LETOFLYMWYPOIY_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL393201,CC(C)c1cc(Oc2c(Br)cc(CC(=O)NC(C(=O)O)C(C)C)cc2Br)cc(Cl)c1O,LETOFLYMWYPOIY,LETOFLYMWYPOIY-UHFFFAOYSA-N,"InChI=1S/C22H24Br2ClNO5/c1-10(2)14-8-13(9-17(25)20(14)28)31-21-15(23)5-12(6-16(21)24)7-18(27)26-19(11(3)4)22(29)30/h5-6,8-11,19,28H,7H2,1-4H3,(H,26,27)(H,29,30)","AuxInfo=1/1/N:1,3,22,23,11,24,13,5,27,2,21,12,6,4,9,25,28,14,17,30,8,18,10,26,29,16,15,31,19,20,7/E:(1,2)(3,4)(5,6)(15,16)(23,24)(29,30)/rA:31CCCCCCOCCBrCCCCONCCOOCCCCCBrCCClCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s16;s17;d18;s18;s17;s21;s21;s12;s8d24;s25;d6;s27;s28;s4d28;s30;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,EntrezID:7067;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL896600,PMID:17543524,2007.0,PubChemAID:299560;PMID:17543524,2010;2007,1,0,0,0,0,,=,6.17,6.17,0.0,0.0,1.0,6.17,0.0,TRalpha_129,,6.17,False
TRalpha_130,LLTQMRYGMABCOB_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL258886,O=c1[nH]c(O)c(Cc2cc(I)c(Oc3ccc(O)c(Br)c3)c(I)c2)[nH]1,LLTQMRYGMABCOB,LLTQMRYGMABCOB-UHFFFAOYSA-N,"InChI=1S/C16H11BrI2N2O4/c17-9-6-8(1-2-13(9)22)25-14-10(18)3-7(4-11(14)19)5-12-15(23)21-16(24)20-12/h1-4,6,22-23H,5H2,(H2,20,21,24)","AuxInfo=1/1/N:15,16,9,24,7,21,8,14,19,10,22,6,17,12,4,2,20,11,23,25,3,18,5,1,13/E:(3,4)(10,11)(18,19)/rA:25OCNCOCCCCCICOCCCCOCBrCCICN/rB:d1;s2;s3;s4;d4;s6;s7;d8;s9;s10;d10;s12;s13;d14;s15;d16;s17;s17;s19;s14d19;s12;s22;s8d22;s2s6;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860;ChEMBL:CHEMBL1860;ChEMBL:CHEMBL1860;EntrezID:7067,P10827,WT,CHEMBL939179;CHEMBL939181;CHEMBL939183,PMID:17988877,2008.0,PMID:17988877;PMID:17988877;PMID:17988877;PubChemAID:323174,2008;2008;2008;2010,0,0;1;1,1;0;0,0,0,,=,7.37;6.69;7.36,7.140000000000001,0.3897435053981014,0.2250185177565021,3.0,7.36,0.0099999999999997,TRalpha_130,,7.140000000000001,False
TRalpha_132,LWMPMTQXFCDBBA_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL3261334,CC(C)c1cc(Cc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)nn(C)c1=O,LWMPMTQXFCDBBA,LWMPMTQXFCDBBA-UHFFFAOYSA-N,"InChI=1S/C19H16Cl2N6O3/c1-9(2)12-4-10(24-26(3)18(12)29)5-13-14(20)6-11(7-15(13)21)27-19(30)23-17(28)16(8-22)25-27/h4,6-7,9H,5H2,1-3H3,(H,23,28,30)","AuxInfo=1/1/N:1,3,28,5,7,11,23,16,2,6,12,4,8,9,24,15,18,29,21,10,25,17,20,26,14,27,13,19,30,22/E:(1,2)(6,7)(14,15)(20,21)/rA:30CCCCCCCCCClCCNNCCNCONCOCCClNNCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s15;t16;s15;d18;s18;s13s20;d21;s12;s8d23;s24;d6;s26;s27;s4s27;d29;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL3266219,PMID:24712661,2014.0,PMID:24712661,2014,0,1,0,0,0,,=,5.900,5.9,0.0,0.0,1.0,5.9,0.0,TRalpha_132,,5.9,False
TRalpha_134,MBDWXBYHNXYRAW_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL236499,CC(C)c1cc(Oc2c(Br)cc(CC(=O)NC(C(=O)O)C(C)C)cc2Br)cc(F)c1O,MBDWXBYHNXYRAW,MBDWXBYHNXYRAW-UHFFFAOYSA-N,"InChI=1S/C22H24Br2FNO5/c1-10(2)14-8-13(9-17(25)20(14)28)31-21-15(23)5-12(6-16(21)24)7-18(27)26-19(11(3)4)22(29)30/h5-6,8-11,19,28H,7H2,1-4H3,(H,26,27)(H,29,30)","AuxInfo=1/1/N:1,3,22,23,11,24,13,5,27,2,21,12,6,4,9,25,28,14,17,30,8,18,10,26,29,16,15,31,19,20,7/E:(1,2)(3,4)(5,6)(15,16)(23,24)(29,30)/rA:31CCCCCCOCCBrCCCCONCCOOCCCCCBrCCFCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s16;s17;d18;s18;s17;s21;s21;s12;s8d24;s25;d6;s27;s28;s4d28;s30;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL896600,PMID:17543524,2007.0,PMID:17543524,2007,1,0,0,0,0,,=,7.060,7.06,0.0,0.0,1.0,7.06,0.0,TRalpha_134,,7.06,True
TRalpha_135,MDLRBRQFDZEAAL_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL5191021,COc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccc(C(C)(C)c4ccccc4)cc3)cc12,MDLRBRQFDZEAAL,MDLRBRQFDZEAAL-UHFFFAOYSA-N,"InChI=1S/C28H26N2O6/c1-28(2,17-7-5-4-6-8-17)18-9-11-19(12-10-18)36-20-13-14-21-22(15-20)27(35-3)30-24(25(21)33)26(34)29-16-23(31)32/h4-15,33H,16H2,1-3H3,(H,29,34)(H,31,32)","AuxInfo=1/1/N:25,26,1,30,29,31,28,32,22,33,21,34,17,16,35,9,27,23,20,18,15,36,10,5,13,6,3,24,8,4,11,12,14,7,2,19/E:(1,2)(5,6)(7,8)(9,10)(11,12)(31,32)/rA:36COCNCCONCCOOCOCCCCOCCCCCCCCCCCCCCCCC/rB:s1;s2;d3;s4;s5;d6;s6;s8;s9;d10;s10;d5;s13;s13;d15;s16;d17;s18;s19;d20;s21;d22;s23;s24;s24;s24;d27;s28;d29;s30;s27d31;s23;s20d33;s18;s3s15d35;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL5166787,PMID:35507418,2022.0,PMID:35507418,2022,0,1,0,0,0,,=,7.440,7.44,0.0,0.0,1.0,7.44,0.0,TRalpha_135,,7.44,True
TRalpha_136,MGYWONRBKNTYDL_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL3397334,Cc1cc2cc(OCC(=O)O)ccc2n1Cc1ccc(O)c(C(C)C)c1,MGYWONRBKNTYDL,MGYWONRBKNTYDL-UHFFFAOYSA-N,"InChI=1S/C21H23NO4/c1-13(2)18-9-15(4-7-20(18)23)11-22-14(3)8-16-10-17(5-6-19(16)22)26-12-21(24)25/h4-10,13,23H,11-12H2,1-3H3,(H,24,25)","AuxInfo=1/1/N:24,25,1,18,12,13,19,3,26,5,16,8,23,2,17,4,6,22,14,20,9,15,21,10,11,7/E:(1,2)(24,25)/rA:26CCCCCCOCCOOCCCNCCCCCOCCCCC/rB:s1;d2;s3;d4;s5;s6;s7;s8;d9;s9;d6;s12;s4d13;s2s14;s15;s16;d17;s18;d19;s20;s20;s22;s23;s23;s17d22;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL3399152,PMID:25752984,2015.0,PMID:25752984,2015,0,0,0,1,0,,=,7.790,7.79,0.0,0.0,1.0,7.79,0.0,TRalpha_136,,7.79,False
